,id,name,area_name,salary_from,salary_to,salary_ccy,salary_gross
44666,48708583,Аналитик 1С,Санкт-Петербург,,,,
44667,48708593,PHP Developer,Санкт-Петербург,,,,
44669,48708619,Инженер поддержки тестирования/ Support QA,Москва,,,,
44672,48708634,Middle iOS developer (Platform UI),Санкт-Петербург,200000.0,,RUR,True
44674,48708658,Unity developer / Unity разработчик,Санкт-Петербург,,,,
44679,48708774,Web-программист,Санкт-Петербург,50000.0,,RUR,False
44680,48708775,Web-программист,Петергоф,50000.0,,RUR,False
44683,48708813,Ведущий инженер по сопровождению Navision,Москва,,,,
44690,48708944,Ведущий инженер-программист,Бийск,90000.0,125000.0,RUR,False
44693,48708973,Инженер по сопровождению (удаленно),Новосибирск,,,,
44696,48709024,QA инженер (remote),Москва,,,,
44698,48709045,Java-разработчик,Москва,,,,
44701,48709062,Data Engineer,Москва,,,,
44706,48709110,Data Scientist / Аналитик Data Science,Москва,,,,
44707,48709112,Middle QA Manual specialist,Санкт-Петербург,,,,
44712,48709157,Инженер по сопровождению,Санкт-Петербург,,,,
44713,48709158,Инженер по сопровождению,Пермь,,,,
44719,48709255,Аналитик (unit экономика),Москва,,,,
44722,48709323,Специалист технической поддержки,Саратов,,35000.0,RUR,True
44724,48709397,Консультант ERP системы,Казань,40000.0,72500.0,RUR,True
44727,48709436,Senior/Middle Kotlin Developer (remote),Москва,,,,
44728,48709437,Senior/Middle Kotlin Developer (remote),Новосибирск,,,,
44730,48709481,Frontend разработчик Vue.js,Магнитогорск,70000.0,90000.0,RUR,False
44731,48709488,Инженер-программист АСДУ (системы нижнего уровня),Москва,110000.0,,RUR,False
44732,48709506,PHP-разработчик,Калининград,,,,
44733,48709515,Инженер технической поддержки (карточные сервисы),Москва,,,,
44734,48709536,Специалист по тестированию ПО,Псков,,,,
44735,48709543,Angular developer / Фронтенд разработчик,Москва,200000.0,,RUR,False
44738,48709571,Аналитик внедрения BI-решений,Москва,,,,
44739,48709574,Разработчик курсов/Администратор курсов Ispring,Москва,,,,
44742,48709629,Тестировщик (Интеграционное тестирование),Москва,,130000.0,RUR,False
44743,48709660,Специалист 2 линии технической поддержки,Нижний Новгород,,,,
44751,48709819,Специалист по обслуживанию банкоматов,Новосибирск,40000.0,,RUR,False
44754,48709876,Java/C Developer (RubyMine’s debugger),Новосибирск,200000.0,,RUR,False
44756,48709988,Инженер-программист,Курган,60000.0,,RUR,False
44757,48709992,Системный администратор,Томск,25000.0,25000.0,RUR,True
44759,48710041,Разработчик Oracle,Москва,,,,
44763,48710097,Бизнес аналитик / Business analyst,Москва,,,,
44764,48710108,Специалист по работе с клиентами в сфере электроники,Тольятти,33800.0,,RUR,True
44765,48710139,Unity программист на онлайн проект,Калуга,70000.0,100000.0,RUR,True
44766,48710150,"Front-end Developer (Js, VueJs)",Санкт-Петербург,40000.0,100000.0,RUR,False
44767,48710166,Service Desk Specialist,Москва,,,,
44768,48710169,Специалист по IT,Волгодонск,25000.0,25000.0,RUR,False
44769,48710171,Главный системный администратор,Челябинск,,,,
44770,48710172,Главный системный администратор,Волгоград,,,,
44771,48710173,Главный системный администратор,Екатеринбург,,,,
44772,48710174,Главный системный администратор,Барнаул,,,,
44773,48710184,Системный администратор,Санкт-Петербург,20000.0,,RUR,True
44774,48710186,Service Desk Specialist,Пермь,,,,
44779,48710243,Специалист по работе с возвратами (удаленно),Москва,30000.0,100000.0,RUR,False
44780,48710294,Frontend-разработчик,Калининград,,,,
44782,48710345,Программист 1С,Липецк,30000.0,60000.0,RUR,False
44783,48710349,Junior Java разработчик,Краснодар,,,,
44787,48710386,Middle Java разработчик,Москва,,,,
44789,48710476,Специалист отдела технической поддержки,Шуя,35000.0,,RUR,False
44790,48710519,Web программист (back-end php) удаленно,Москва,80000.0,120000.0,RUR,False
44791,48710544,Инженер технической поддержки,Санкт-Петербург,50000.0,100000.0,RUR,False
44792,48710558,Консультант по внедрению и сопровождению 1С,Москва,,,,
44793,48710623,Специалист по 1С,Калининград,50000.0,100000.0,RUR,False
44797,48710765,Программист АСУТП,Гусь-Хрустальный,50000.0,,RUR,True
44798,48710779,Junior web разработчик,Санкт-Петербург,30000.0,50000.0,RUR,False
44799,48710843,Программист C# / CSharp,Москва,,,,
44801,48710898,Специалист/разработчик Битрикс 24,Санкт-Петербург,60000.0,80000.0,RUR,True
44804,48710961,Разработчик Angular (JavaScript),Москва,,,,
44806,48710995,Специалист отдела технической поддержки,Москва,,,,
44808,48711016,DevOps инженер,Екатеринбург,,,,
44810,48711019,Старший программист 1С,Москва,120000.0,180000.0,RUR,False
44811,48711049,Программист,Ставрополь,60000.0,80000.0,RUR,False
44813,48711117,Программист 1C,Кострома,60000.0,,RUR,False
44815,48711175,Middle Front-end Angular Developer,Санкт-Петербург,,,,
