,id,area_name,address_lat,address_lng,employer_id,employer_name
1572,38634099,Екатеринбург,,,383100,НИПИГОРМАШ
1573,38634129,Москва,55.84024,37.492024,230088,Eagle Dynamics
1574,38642887,Тольятти,53.501019,49.273231,46769,Mercury Development
1577,38655151,Санкт-Петербург,59.9762080216,30.3223224543,889,Консорциум Кодекс
1578,38666107,Новосибирск,55.083601,82.938396,828199,«Предприятие «ЭЛТЕКС»
1580,38673507,Воронеж,,,8100,"САМСОН, ГРУППА КОМПАНИЙ"
1586,38708087,Москва,55.742119,37.558957,2245,Росгосстрах
1596,38752352,Москва,,,45124,Zecurion
1597,38753448,Пермь,57.99176,56.206878,3473336,Юникорн
1598,38753471,Пермь,57.99176,56.206878,3473336,Юникорн
1599,38755990,Екатеринбург,56.831275,60.603287,3542906,SpectrumData
1601,38756274,Пермь,57.99176,56.206878,3473336,Юникорн
1602,38765399,Санкт-Петербург,,,16237,ALP GROUP
1604,38766564,Москва,,,1809605,Страховая компания «Сбербанк страхование»
1606,38781907,Санкт-Петербург,59.9462288217,30.3656851865,1643357,Mygento eCommerce Solutions
1609,38792530,Москва,,,2393,"Программный Продукт, ИТ-компания"
1611,38810024,Казань,55.781236,49.113295,997523,ONLINECONTRACT
1614,38813991,Ростов-на-Дону,47.249225,39.738827,124344,Интеллектика
1615,38818421,Пермь,57.99176,56.206878,3473336,Юникорн
1618,38824531,Нижний Новгород,,,1217313,МегаФон Ритейл
1620,38836710,Санкт-Петербург,59.898011,30.5216,50773,АВТОПОЛЕ
1622,38862086,Тула,54.18209,37.573411,200522,"СофтЭксперт, г. Тула"
1623,38875726,Севастополь,44.601857,33.53994,71812,Экстрим про
1625,38881619,Барнаул,53.337312,83.678464,1722479,Свик
1626,38901272,Екатеринбург,56.812389,60.547429,810277,InfiNet Wireless
1627,38912726,Москва,55.798323,37.606002,154,Diasoft
1629,38920696,Москва,,,1329,Европлан
1631,38946473,Москва,55.840209,37.486616,78638,Тинькофф
1635,38971976,Ижевск,56.845126,53.212101,634445,БИТ Мастер
1636,38975658,Москва,55.75052,37.539401,1035394,"Красное & Белое, розничная сеть"
1637,38987631,Ростов-на-Дону,47.267627,39.732153,227914,Цифровые Контрольные Технологии
1639,38996895,Москва,,,211832,MASTERDATA
1641,38997457,Ростов-на-Дону,47.267627,39.732153,227914,Цифровые Контрольные Технологии
1644,39016215,Екатеринбург,56.846863,60.615773,47479,"МОТИВ, телекоммуникационная группа"
1645,39021431,Москва,55.776198,37.675604,36356,Autodoc
1649,39051372,Санкт-Петербург,,,314182,Saber Interactive
1652,39063427,Москва,,,3486,"Hearst Shkulev Media и ИнтерМедиаГруп, Группа компаний"
1653,39063606,Омск,,,869395,Lineate
1654,39063607,Саратов,,,869395,Lineate
1655,39074026,Екатеринбург,56.838607,60.605514,78638,Тинькофф
1656,39081575,Санкт-Петербург,,,4446629,4people
1659,39100242,Санкт-Петербург,,,69961,DataArt
1660,39117685,Тюмень,57.137725,65.566398,1358042,Систем-Консалт
1662,39122805,Владивосток,43.165229,131.907224,936984,Деловые люди
1669,39140308,Пермь,57.989012,56.20359,2076464,Где мои дети
1670,39141565,Благовещенск (Амурская область),,,1499510,Крипта
1671,39152007,Москва,,,2665531,НПФ «Открытие»
1672,39153634,Ульяновск,54.328302,48.40129,876514,"ASTRIO agency, ООО"
1674,39154914,Томск,56.459497,84.967169,1788334,"ЛАМА, Группа компаний"
1675,39155062,Санкт-Петербург,,,1864933,Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве
1676,39160317,Москва,55.668909,37.583418,1657508,ФБУ РОСТЕСТ-МОСКВА
1677,39160611,Екатеринбург,56.814779,60.558011,48478,Прософт-Системы
1678,39160770,Санкт-Петербург,59.97387,30.333691,714423,Edisoft
1680,39169380,Новосибирск,55.021818,82.923466,2171474,ГБУ НСО Центр Информационных Технологий Новосибирской Области
1682,39177258,Москва,55.6350662387,37.4316355926,2168579,СТЭП ЛОДЖИК (STEP LOGIC)
1683,39178082,Тольятти,53.559813,49.21273,41144,АСКОН
1686,39201025,Ульяновск,54.334434,48.396871,1147526,Эквид
1693,39216383,Челябинск,56.814779,60.558011,48478,Прософт-Системы
1694,39226650,Новосибирск,,,245592,РОССКО
1695,39226651,Москва,,,245592,РОССКО
1696,39226748,Томск,56.479749,84.948709,1831427,Атомик Софт
1698,39237352,Миасс,55.066442,60.106258,3932616,Автомобильный Завод Урал
1699,39241227,Нижний Новгород,,,77510,РК-ТЕХНОЛОГИИ
1701,39243751,Санкт-Петербург,59.960967,30.439979,47858,Центральный банк Российской Федерации
1702,39245908,Москва,55.717092,37.5971,197135,ИК СИБИНТЕК
1705,39254318,Владивосток,,,1025275,Сеть магазинов цифровой и бытовой техники DNS
1706,39258711,Пермь,58.015323,56.212339,1084619,Miro
1709,39292078,Новосибирск,55.057533,82.961168,584317,НПФ Гранч
1710,39299445,Санкт-Петербург,59.97273,30.334832,4585,ЦРТ | Группа компаний
1711,39301041,Белгород,50.600983,36.57806,662720,"КБ РУСНАРБАНК, Белгород"
1712,39302894,Санкт-Петербург,,,80389,"ЭВРИКА, Санкт-Петербург"
1713,39319121,Омск,55.023341,73.316298,1912253,Метеоприбор
1714,39325037,Саратов,51.534503,46.021483,46769,Mercury Development
1717,39345299,Новосибирск,,,2393,"Программный Продукт, ИТ-компания"
1718,39345694,Москва,,,2393,"Программный Продукт, ИТ-компания"
1719,39345755,Москва,,,2393,"Программный Продукт, ИТ-компания"
1720,39347944,Санкт-Петербург,,,314182,Saber Interactive
1722,39349435,Москва,55.737502,37.504789,2393,"Программный Продукт, ИТ-компания"
1723,39349482,Москва,55.737502,37.504789,2393,"Программный Продукт, ИТ-компания"
1727,39368997,Белгород,50.578989,36.585875,1621201,Сеть аптек «Таблеточка»
1728,39378932,Казань,,,16237,ALP GROUP
1730,39384286,Волгоград,48.756343,44.522581,98575,"Волга-Раст, ГК"
1733,39403412,Санкт-Петербург,59.931634,30.402969,3783,Банк Санкт-Петербург
1735,39407780,Волгоград,48.695698,44.502979,3191643,ЦИФРА
1736,39407827,Иваново (Ивановская область),56.995583,40.960608,3191643,ЦИФРА
1737,39408264,Рыбинск,,,90860,"КРИСТА, НПО"
1739,39409016,Ростов-на-Дону,47.219673,39.712686,1235972,TradingView
1740,39409030,Ростов-на-Дону,47.219673,39.712686,1235972,TradingView
1741,39409044,Ростов-на-Дону,47.219673,39.712686,1235972,TradingView
1743,39413337,Ростов-на-Дону,,,4080,Accenture
1744,39418636,Екатеринбург,56.831275,60.603287,3542906,SpectrumData
1745,39425130,Екатеринбург,56.821045,60.649451,57073,OmniLine
1746,39426050,Тверь,,,2393,"Программный Продукт, ИТ-компания"
1748,39428599,Ярославль,,,90860,"КРИСТА, НПО"
1749,39429090,Ярославль,,,90860,"КРИСТА, НПО"
1750,39429112,Рыбинск,,,90860,"КРИСТА, НПО"
1752,39438574,Воронеж,51.688561,39.137585,8100,"САМСОН, ГРУППА КОМПАНИЙ"
1754,39444733,Барнаул,53.335731,83.682345,691030,"Сибирикс, SCRUM-студия"
1756,39449962,Москва,55.771535,37.591045,2336572,URSiP
1758,39455340,Одинцово,,,3844236,Одинцовский ОВО - филиал ФГКУ УВО ВНГ России по Московской области
1759,39455413,Москва,55.753752,37.558832,665449,Строительный Двор
1760,39455448,Тюмень,,,665449,Строительный Двор
1761,39455804,Санкт-Петербург,,,1321508,AdCombo.com
1812,39462176,Санкт-Петербург,,,1864933,Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве
1813,39472039,Краснодар,45.041037,38.973732,203790,Группа компаний Ариант
1815,39476958,Москва,55.7472329566,37.5365582907,2180,Ozon
1816,39483496,Санкт-Петербург,59.934231,30.31029,1707144,Рекон Групп
1818,39488727,Тольятти,,,65617,"ОЗОН, фармацевтическая компания"
1822,39514599,Пермь,57.991755,56.206869,3920026,DIGITAL FUTURE SYSTEMS
1823,39521551,Екатеринбург,56.824488,60.596253,3549219,ФКУ Центр по обеспечению деятельности Казначейства России
1831,39563264,Санкт-Петербург,,,2180,Ozon
1832,39564922,Москва,55.679204,37.657979,1480667,Тагес Джамп
1838,39610521,Новосибирск,54.853024,83.098691,1732872,Дата Ист
1839,39612944,Самара,53.193963,50.190079,46769,Mercury Development
1840,39615000,Владивосток,43.180305,131.916845,1025275,Сеть магазинов цифровой и бытовой техники DNS
1841,39615807,Рязань,54.621627,39.724984,172,1C-Рарус
1843,39616852,Санкт-Петербург,59.959251,30.311583,1712446,SimLabs
1846,39624373,Чебоксары,56.132414,47.244736,1308904,Команда Ф5
1850,39639480,Новосибирск,54.857958,83.105671,80190,Технологика
1851,39647245,Ульяновск,54.334891,48.397679,1147526,Эквид
1852,39647835,Владимир,56.08875,40.223271,4175379,МТХ
1853,39659609,Москва,55.737502,37.504789,2393,"Программный Продукт, ИТ-компания"
1854,39659650,Москва,,,2393,"Программный Продукт, ИТ-компания"
1855,39660047,Москва,55.737502,37.504789,2393,"Программный Продукт, ИТ-компания"
1856,39660417,Санкт-Петербург,60.010362,30.296734,546369,ФГБУ Национальный медицинский исследовательский центр имени В.А.Алмазова Минздрава России
1858,39665362,Саратов,51.449750964,45.911573926,952152,Дорсервис
1859,39670309,Москва,,,2343,Спортмастер
1860,39671651,Новосибирск,54.857958,83.105671,80190,Технологика
1875,39677545,Москва,,,4151200,Метр Квадратный
1877,39689301,Воронеж,51.688561,39.137585,8100,"САМСОН, ГРУППА КОМПАНИЙ"
